"","PlotID","spp","year","presence","prop.presence"
"657","BOB017","SYMMOL",2021,0,0
"658","BOB017","SYMMOL",2022,0,0
"659","BOB017","TOXDIV",2021,0,0
"660","BOB017","TOXDIV",2022,0,0
"661","BOB018","ADFA",2021,0,0
"662","BOB018","ADFA",2022,1,0.2
"663","BOB018","ARCMAN",2021,0,0
"664","BOB018","ARCMAN",2022,0,0
"665","BOB018","CEACUN",2021,0,0
"666","BOB018","CEACUN",2022,0,0
"667","BOB018","CEAOLI",2021,0,0
"668","BOB018","CEAOLI",2022,0,0
"669","BOB018","CERBET",2021,0,0
"670","BOB018","CERBET",2022,0,0
"671","BOB018","ERICAL",2021,0,0
"672","BOB018","ERICAL",2022,4,0.8
"673","BOB018","ERINUD",2021,0,0
"674","BOB018","ERINUD",2022,0,0
"675","BOB018","HEAR",2021,0,0
"676","BOB018","HEAR",2022,0,0
"677","BOB018","HOLDIS",2021,0,0
"678","BOB018","HOLDIS",2022,0,0
"679","BOB018","MIMAUR",2021,0,0
"680","BOB018","MIMAUR",2022,0,0
"681","BOB018","RHAILI",2021,0,0
"682","BOB018","RHAILI",2022,0,0
"683","BOB018","RIBMAL",2021,0,0
"684","BOB018","RIBMAL",2022,0,0
"685","BOB018","SYMALB",2021,0,0
"686","BOB018","SYMALB",2022,0,0
"687","BOB018","SYMMOL",2021,0,0
"688","BOB018","SYMMOL",2022,0,0
"689","BOB018","TOXDIV",2021,0,0
"690","BOB018","TOXDIV",2022,0,0
"691","CCC001","ADFA",2021,0,0
"692","CCC001","ADFA",2022,0,0
"693","CCC001","ARCMAN",2021,0,0
"694","CCC001","ARCMAN",2022,0,0
"695","CCC001","CEACUN",2021,0,0
"696","CCC001","CEACUN",2022,0,0
"697","CCC001","CEAOLI",2021,3,0.6
"698","CCC001","CEAOLI",2022,0,0
"699","CCC001","CERBET",2021,0,0
"700","CCC001","CERBET",2022,0,0
"701","CCC001","ERICAL",2021,1,0.2
"702","CCC001","ERICAL",2022,0,0
"703","CCC001","ERINUD",2021,0,0
"704","CCC001","ERINUD",2022,0,0
"705","CCC001","HEAR",2021,0,0
"706","CCC001","HEAR",2022,0,0
"707","CCC001","HOLDIS",2021,0,0
"708","CCC001","HOLDIS",2022,0,0
"709","CCC001","MIMAUR",2021,0,0
"710","CCC001","MIMAUR",2022,0,0
"711","CCC001","RHAILI",2021,0,0
"712","CCC001","RHAILI",2022,0,0
"713","CCC001","RIBMAL",2021,0,0
"714","CCC001","RIBMAL",2022,0,0
"715","CCC001","SYMALB",2021,0,0
"716","CCC001","SYMALB",2022,0,0
"717","CCC001","SYMMOL",2021,0,0
"718","CCC001","SYMMOL",2022,0,0
"719","CCC001","TOXDIV",2021,0,0
"720","CCC001","TOXDIV",2022,0,0
"721","CCC003","ADFA",2021,0,0
"722","CCC003","ADFA",2022,3,0.6
"723","CCC003","ARCMAN",2021,0,0
"724","CCC003","ARCMAN",2022,0,0
"725","CCC003","CEACUN",2021,4,0.8
"726","CCC003","CEACUN",2022,4,0.8
"727","CCC003","CEAOLI",2021,0,0
"728","CCC003","CEAOLI",2022,0,0
"729","CCC003","CERBET",2021,0,0
"730","CCC003","CERBET",2022,0,0
"731","CCC003","ERICAL",2021,1,0.2
"732","CCC003","ERICAL",2022,4,0.8
"733","CCC003","ERINUD",2021,0,0
"734","CCC003","ERINUD",2022,0,0
"735","CCC003","HEAR",2021,0,0
"736","CCC003","HEAR",2022,0,0
"737","CCC003","HOLDIS",2021,0,0
"738","CCC003","HOLDIS",2022,0,0
"739","CCC003","MIMAUR",2021,0,0
"740","CCC003","MIMAUR",2022,0,0
"741","CCC003","RHAILI",2021,0,0
"742","CCC003","RHAILI",2022,0,0
"743","CCC003","RIBMAL",2021,0,0
"744","CCC003","RIBMAL",2022,0,0
"745","CCC003","SYMALB",2021,0,0
"746","CCC003","SYMALB",2022,0,0
"747","CCC003","SYMMOL",2021,0,0
"748","CCC003","SYMMOL",2022,0,0
"749","CCC003","TOXDIV",2021,0,0
"750","CCC003","TOXDIV",2022,0,0
"751","CCC005","ADFA",2021,1,0.2
"752","CCC005","ADFA",2022,3,0.6
"753","CCC005","ARCMAN",2021,0,0
"754","CCC005","ARCMAN",2022,0,0
"755","CCC005","CEACUN",2021,0,0
"756","CCC005","CEACUN",2022,1,0.2
"757","CCC005","CEAOLI",2021,0,0
"758","CCC005","CEAOLI",2022,0,0
"759","CCC005","CERBET",2021,0,0
"760","CCC005","CERBET",2022,0,0
"761","CCC005","ERICAL",2021,3,0.6
"762","CCC005","ERICAL",2022,2,0.4
"763","CCC005","ERINUD",2021,0,0
"764","CCC005","ERINUD",2022,0,0
"765","CCC005","HEAR",2021,0,0
"766","CCC005","HEAR",2022,0,0
"767","CCC005","HOLDIS",2021,0,0
"768","CCC005","HOLDIS",2022,0,0
"769","CCC005","MIMAUR",2021,0,0
"770","CCC005","MIMAUR",2022,0,0
"771","CCC005","RHAILI",2021,0,0
"772","CCC005","RHAILI",2022,0,0
"773","CCC005","RIBMAL",2021,0,0
"774","CCC005","RIBMAL",2022,0,0
"775","CCC005","SYMALB",2021,0,0
"776","CCC005","SYMALB",2022,0,0
"777","CCC005","SYMMOL",2021,0,0
"778","CCC005","SYMMOL",2022,0,0
"779","CCC005","TOXDIV",2021,0,0
"780","CCC005","TOXDIV",2022,0,0
"781","CCC006","ADFA",2021,0,0
"782","CCC006","ADFA",2022,0,0
"783","CCC006","ARCMAN",2021,0,0
"784","CCC006","ARCMAN",2022,0,0
"785","CCC006","CEACUN",2021,3,0.6
"786","CCC006","CEACUN",2022,1,0.2
"787","CCC006","CEAOLI",2021,0,0
"788","CCC006","CEAOLI",2022,0,0
"789","CCC006","CERBET",2021,0,0
"790","CCC006","CERBET",2022,0,0
"791","CCC006","ERICAL",2021,0,0
"792","CCC006","ERICAL",2022,1,0.2
"793","CCC006","ERINUD",2021,0,0
"794","CCC006","ERINUD",2022,0,0
"795","CCC006","HEAR",2021,0,0
"796","CCC006","HEAR",2022,0,0
"797","CCC006","HOLDIS",2021,0,0
"798","CCC006","HOLDIS",2022,0,0
"799","CCC006","MIMAUR",2021,0,0
"800","CCC006","MIMAUR",2022,0,0
"801","CCC006","RHAILI",2021,0,0
"802","CCC006","RHAILI",2022,0,0
"803","CCC006","RIBMAL",2021,0,0
"804","CCC006","RIBMAL",2022,0,0
"805","CCC006","SYMALB",2021,0,0
"806","CCC006","SYMALB",2022,0,0
"807","CCC006","SYMMOL",2021,0,0
"808","CCC006","SYMMOL",2022,0,0
"809","CCC006","TOXDIV",2021,0,0
"810","CCC006","TOXDIV",2022,0,0
"811","CCC008","ADFA",2021,1,0.2
"812","CCC008","ADFA",2022,1,0.2
"813","CCC008","ARCMAN",2021,0,0
"814","CCC008","ARCMAN",2022,0,0
"815","CCC008","CEACUN",2021,0,0
"816","CCC008","CEACUN",2022,0,0
"817","CCC008","CEAOLI",2021,0,0
"818","CCC008","CEAOLI",2022,0,0
"819","CCC008","CERBET",2021,0,0
"820","CCC008","CERBET",2022,0,0
"821","CCC008","ERICAL",2021,0,0
"822","CCC008","ERICAL",2022,1,0.2
"823","CCC008","ERINUD",2021,0,0
"824","CCC008","ERINUD",2022,0,0
"825","CCC008","HEAR",2021,0,0
"826","CCC008","HEAR",2022,0,0
"827","CCC008","HOLDIS",2021,0,0
"828","CCC008","HOLDIS",2022,0,0
"829","CCC008","MIMAUR",2021,0,0
"830","CCC008","MIMAUR",2022,0,0
"831","CCC008","RHAILI",2021,0,0
"832","CCC008","RHAILI",2022,0,0
"833","CCC008","RIBMAL",2021,0,0
"834","CCC008","RIBMAL",2022,0,0
"835","CCC008","SYMALB",2021,0,0
"836","CCC008","SYMALB",2022,0,0
"837","CCC008","SYMMOL",2021,0,0
"838","CCC008","SYMMOL",2022,0,0
"839","CCC008","TOXDIV",2021,0,0
"840","CCC008","TOXDIV",2022,0,0
"841","CCC009","ADFA",2021,0,0
"842","CCC009","ADFA",2022,0,0
"843","CCC009","ARCMAN",2021,0,0
"844","CCC009","ARCMAN",2022,0,0
"845","CCC009","CEACUN",2021,0,0
"846","CCC009","CEACUN",2022,0,0
"847","CCC009","CEAOLI",2021,0,0
"848","CCC009","CEAOLI",2022,0,0
"849","CCC009","CERBET",2021,0,0
"850","CCC009","CERBET",2022,0,0
"851","CCC009","ERICAL",2021,0,0
"852","CCC009","ERICAL",2022,1,0.2
"853","CCC009","ERINUD",2021,0,0
"854","CCC009","ERINUD",2022,0,0
"855","CCC009","HEAR",2021,0,0
"856","CCC009","HEAR",2022,0,0
"857","CCC009","HOLDIS",2021,0,0
"858","CCC009","HOLDIS",2022,0,0
"859","CCC009","MIMAUR",2021,0,0
"860","CCC009","MIMAUR",2022,0,0
"861","CCC009","RHAILI",2021,0,0
"862","CCC009","RHAILI",2022,0,0
"863","CCC009","RIBMAL",2021,0,0
"864","CCC009","RIBMAL",2022,0,0
"865","CCC009","SYMALB",2021,0,0
"866","CCC009","SYMALB",2022,0,0
"867","CCC009","SYMMOL",2021,0,0
"868","CCC009","SYMMOL",2022,0,0
"869","CCC009","TOXDIV",2021,0,0
"870","CCC009","TOXDIV",2022,0,0
"871","COL007","ADFA",2021,0,0
"872","COL007","ADFA",2022,0,0
"873","COL007","ARCMAN",2021,0,0
"874","COL007","ARCMAN",2022,0,0
"875","COL007","CEACUN",2021,0,0
"876","COL007","CEACUN",2022,0,0
"877","COL007","CEAOLI",2021,0,0
"878","COL007","CEAOLI",2022,0,0
"879","COL007","CERBET",2021,0,0
"880","COL007","CERBET",2022,0,0
"881","COL007","ERICAL",2021,0,0
"882","COL007","ERICAL",2022,1,0.2
"883","COL007","ERINUD",2021,0,0
"884","COL007","ERINUD",2022,0,0
"885","COL007","HEAR",2021,0,0
"886","COL007","HEAR",2022,0,0
"887","COL007","HOLDIS",2021,0,0
"888","COL007","HOLDIS",2022,0,0
"889","COL007","MIMAUR",2021,0,0
"890","COL007","MIMAUR",2022,0,0
"891","COL007","RHAILI",2021,0,0
"892","COL007","RHAILI",2022,0,0
"893","COL007","RIBMAL",2021,0,0
"894","COL007","RIBMAL",2022,0,0
"895","COL007","SYMALB",2021,0,0
"896","COL007","SYMALB",2022,0,0
"897","COL007","SYMMOL",2021,0,0
"898","COL007","SYMMOL",2022,0,0
"899","COL007","TOXDIV",2021,0,0
"900","COL007","TOXDIV",2022,0,0
"901","COL012","ADFA",2021,0,0
"902","COL012","ADFA",2022,0,0
"903","COL012","ARCMAN",2021,0,0
"904","COL012","ARCMAN",2022,0,0
"905","COL012","CEACUN",2021,0,0
"906","COL012","CEACUN",2022,0,0
"907","COL012","CEAOLI",2021,0,0
"908","COL012","CEAOLI",2022,0,0
"909","COL012","CERBET",2021,0,0
"910","COL012","CERBET",2022,0,0
"911","COL012","ERICAL",2021,2,0.4
"912","COL012","ERICAL",2022,1,0.2
"913","COL012","ERINUD",2021,0,0
"914","COL012","ERINUD",2022,0,0
"915","COL012","HEAR",2021,0,0
"916","COL012","HEAR",2022,0,0
"917","COL012","HOLDIS",2021,0,0
"918","COL012","HOLDIS",2022,0,0
"919","COL012","MIMAUR",2021,0,0
"920","COL012","MIMAUR",2022,0,0
"921","COL012","RHAILI",2021,0,0
"922","COL012","RHAILI",2022,0,0
"923","COL012","RIBMAL",2021,0,0
"924","COL012","RIBMAL",2022,0,0
"925","COL012","SYMALB",2021,0,0
"926","COL012","SYMALB",2022,0,0
"927","COL012","SYMMOL",2021,0,0
"928","COL012","SYMMOL",2022,0,0
"929","COL012","TOXDIV",2021,0,0
"930","COL012","TOXDIV",2022,0,0
"931","QUA004","ADFA",2021,0,0
"932","QUA004","ADFA",2022,2,0.4
"933","QUA004","ARCMAN",2021,0,0
"934","QUA004","ARCMAN",2022,0,0
"935","QUA004","CEACUN",2021,1,0.2
"936","QUA004","CEACUN",2022,1,0.2
"937","QUA004","CEAOLI",2021,0,0
"938","QUA004","CEAOLI",2022,0,0
"939","QUA004","CERBET",2021,0,0
"940","QUA004","CERBET",2022,0,0
"941","QUA004","ERICAL",2021,0,0
"942","QUA004","ERICAL",2022,0,0
"943","QUA004","ERINUD",2021,0,0
"944","QUA004","ERINUD",2022,0,0
"945","QUA004","HEAR",2021,0,0
"946","QUA004","HEAR",2022,0,0
"947","QUA004","HOLDIS",2021,0,0
"948","QUA004","HOLDIS",2022,0,0
"949","QUA004","MIMAUR",2021,0,0
"950","QUA004","MIMAUR",2022,0,0
"951","QUA004","RHAILI",2021,0,0
"952","QUA004","RHAILI",2022,0,0
"953","QUA004","RIBMAL",2021,0,0
"954","QUA004","RIBMAL",2022,0,0
"955","QUA004","SYMALB",2021,0,0
"956","QUA004","SYMALB",2022,0,0
"957","QUA004","SYMMOL",2021,0,0
"958","QUA004","SYMMOL",2022,0,0
"959","QUA004","TOXDIV",2021,0,0
"960","QUA004","TOXDIV",2022,0,0
"961","QUA009","ADFA",2021,2,0.4
"962","QUA009","ADFA",2022,4,0.8
"963","QUA009","ARCMAN",2021,0,0
"964","QUA009","ARCMAN",2022,0,0
"965","QUA009","CEACUN",2021,0,0
"966","QUA009","CEACUN",2022,0,0
"967","QUA009","CEAOLI",2021,0,0
"968","QUA009","CEAOLI",2022,0,0
"969","QUA009","CERBET",2021,0,0
"970","QUA009","CERBET",2022,0,0
"971","QUA009","ERICAL",2021,0,0
"972","QUA009","ERICAL",2022,0,0
"973","QUA009","ERINUD",2021,0,0
"974","QUA009","ERINUD",2022,0,0
"975","QUA009","HEAR",2021,0,0
"976","QUA009","HEAR",2022,0,0
"977","QUA009","HOLDIS",2021,0,0
"978","QUA009","HOLDIS",2022,0,0
"979","QUA009","MIMAUR",2021,0,0
"980","QUA009","MIMAUR",2022,0,0
"981","QUA009","RHAILI",2021,0,0
"982","QUA009","RHAILI",2022,0,0
"983","QUA009","RIBMAL",2021,0,0
"984","QUA009","RIBMAL",2022,0,0
"985","QUA009","SYMALB",2021,0,0
"986","QUA009","SYMALB",2022,0,0
"987","QUA009","SYMMOL",2021,0,0
"988","QUA009","SYMMOL",2022,0,0
"989","QUA009","TOXDIV",2021,0,0
"990","QUA009","TOXDIV",2022,0,0
"991","QUA010","ADFA",2021,3,0.6
"992","QUA010","ADFA",2022,1,0.2
"993","QUA010","ARCMAN",2021,0,0
"994","QUA010","ARCMAN",2022,0,0
"995","QUA010","CEACUN",2021,0,0
"996","QUA010","CEACUN",2022,0,0
"997","QUA010","CEAOLI",2021,0,0
"998","QUA010","CEAOLI",2022,0,0
"999","QUA010","CERBET",2021,0,0
"1000","QUA010","CERBET",2022,0,0
"1001","QUA010","ERICAL",2021,0,0
"1002","QUA010","ERICAL",2022,0,0
"1003","QUA010","ERINUD",2021,0,0
"1004","QUA010","ERINUD",2022,0,0
"1005","QUA010","HEAR",2021,0,0
"1006","QUA010","HEAR",2022,0,0
"1007","QUA010","HOLDIS",2021,0,0
"1008","QUA010","HOLDIS",2022,0,0
"1009","QUA010","MIMAUR",2021,0,0
"1010","QUA010","MIMAUR",2022,0,0
"1011","QUA010","RHAILI",2021,0,0
"1012","QUA010","RHAILI",2022,0,0
"1013","QUA010","RIBMAL",2021,0,0
"1014","QUA010","RIBMAL",2022,0,0
"1015","QUA010","SYMALB",2021,0,0
"1016","QUA010","SYMALB",2022,0,0
"1017","QUA010","SYMMOL",2021,0,0
"1018","QUA010","SYMMOL",2022,0,0
"1019","QUA010","TOXDIV",2021,0,0
"1020","QUA010","TOXDIV",2022,0,0
"1021","QUA011","ADFA",2021,1,0.2
"1022","QUA011","ADFA",2022,1,0.2
"1023","QUA011","ARCMAN",2021,0,0
"1024","QUA011","ARCMAN",2022,0,0
"1025","QUA011","CEACUN",2021,0,0
"1026","QUA011","CEACUN",2022,0,0
"1027","QUA011","CEAOLI",2021,0,0
"1028","QUA011","CEAOLI",2022,0,0
"1029","QUA011","CERBET",2021,0,0
"1030","QUA011","CERBET",2022,0,0
"1031","QUA011","ERICAL",2021,0,0
"1032","QUA011","ERICAL",2022,0,0
"1033","QUA011","ERINUD",2021,0,0
"1034","QUA011","ERINUD",2022,0,0
"1035","QUA011","HEAR",2021,0,0
"1036","QUA011","HEAR",2022,0,0
"1037","QUA011","HOLDIS",2021,0,0
"1038","QUA011","HOLDIS",2022,0,0
"1039","QUA011","MIMAUR",2021,0,0
"1040","QUA011","MIMAUR",2022,0,0
"1041","QUA011","RHAILI",2021,0,0
"1042","QUA011","RHAILI",2022,0,0
"1043","QUA011","RIBMAL",2021,0,0
"1044","QUA011","RIBMAL",2022,0,0
"1045","QUA011","SYMALB",2021,0,0
"1046","QUA011","SYMALB",2022,0,0
"1047","QUA011","SYMMOL",2021,0,0
"1048","QUA011","SYMMOL",2022,0,0
"1049","QUA011","TOXDIV",2021,0,0
"1050","QUA011","TOXDIV",2022,0,0
"1051","QUA015","ADFA",2021,2,0.4
"1052","QUA015","ADFA",2022,3,0.6
"1053","QUA015","ARCMAN",2021,0,0
"1054","QUA015","ARCMAN",2022,0,0
"1055","QUA015","CEACUN",2021,1,0.2
"1056","QUA015","CEACUN",2022,1,0.2
"1057","QUA015","CEAOLI",2021,0,0
"1058","QUA015","CEAOLI",2022,0,0
"1059","QUA015","CERBET",2021,1,0.2
"1060","QUA015","CERBET",2022,0,0
"1061","QUA015","ERICAL",2021,0,0
"1062","QUA015","ERICAL",2022,2,0.4
"1063","QUA015","ERINUD",2021,0,0
"1064","QUA015","ERINUD",2022,0,0
"1065","QUA015","HEAR",2021,0,0
"1066","QUA015","HEAR",2022,0,0
"1067","QUA015","HOLDIS",2021,0,0
"1068","QUA015","HOLDIS",2022,0,0
"1069","QUA015","MIMAUR",2021,0,0
"1070","QUA015","MIMAUR",2022,1,0.2
"1071","QUA015","RHAILI",2021,0,0
"1072","QUA015","RHAILI",2022,0,0
"1073","QUA015","RIBMAL",2021,0,0
"1074","QUA015","RIBMAL",2022,0,0
"1075","QUA015","SYMALB",2021,0,0
"1076","QUA015","SYMALB",2022,0,0
"1077","QUA015","SYMMOL",2021,0,0
"1078","QUA015","SYMMOL",2022,0,0
"1079","QUA015","TOXDIV",2021,0,0
"1080","QUA015","TOXDIV",2022,0,0
"1081","QUA016","ADFA",2021,2,0.4
"1082","QUA016","ADFA",2022,0,0
"1083","QUA016","ARCMAN",2021,0,0
"1084","QUA016","ARCMAN",2022,0,0
"1085","QUA016","CEACUN",2021,3,0.6
"1086","QUA016","CEACUN",2022,0,0
"1087","QUA016","CEAOLI",2021,0,0
"1088","QUA016","CEAOLI",2022,1,0.2
"1089","QUA016","CERBET",2021,0,0
"1090","QUA016","CERBET",2022,0,0
"1091","QUA016","ERICAL",2021,0,0
"1092","QUA016","ERICAL",2022,0,0
"1093","QUA016","ERINUD",2021,0,0
"1094","QUA016","ERINUD",2022,0,0
"1095","QUA016","HEAR",2021,0,0
"1096","QUA016","HEAR",2022,0,0
"1097","QUA016","HOLDIS",2021,0,0
"1098","QUA016","HOLDIS",2022,0,0
"1099","QUA016","MIMAUR",2021,0,0
"1100","QUA016","MIMAUR",2022,1,0.2
"1101","QUA016","RHAILI",2021,0,0
"1102","QUA016","RHAILI",2022,0,0
"1103","QUA016","RIBMAL",2021,0,0
"1104","QUA016","RIBMAL",2022,0,0
"1105","QUA016","SYMALB",2021,0,0
"1106","QUA016","SYMALB",2022,0,0
"1107","QUA016","SYMMOL",2021,0,0
"1108","QUA016","SYMMOL",2022,0,0
"1109","QUA016","TOXDIV",2021,0,0
"1110","QUA016","TOXDIV",2022,0,0
"1111","QUA020","ADFA",2021,3,0.6
"1112","QUA020","ADFA",2022,3,0.6
"1113","QUA020","ARCMAN",2021,0,0
"1114","QUA020","ARCMAN",2022,0,0
"1115","QUA020","CEACUN",2021,3,0.6
"1116","QUA020","CEACUN",2022,2,0.4
"1117","QUA020","CEAOLI",2021,0,0
"1118","QUA020","CEAOLI",2022,0,0
"1119","QUA020","CERBET",2021,2,0.4
"1120","QUA020","CERBET",2022,0,0
"1121","QUA020","ERICAL",2021,0,0
"1122","QUA020","ERICAL",2022,0,0
"1123","QUA020","ERINUD",2021,0,0
"1124","QUA020","ERINUD",2022,0,0
"1125","QUA020","HEAR",2021,0,0
"1126","QUA020","HEAR",2022,0,0
"1127","QUA020","HOLDIS",2021,0,0
"1128","QUA020","HOLDIS",2022,0,0
"1129","QUA020","MIMAUR",2021,0,0
"1130","QUA020","MIMAUR",2022,0,0
"1131","QUA020","RHAILI",2021,0,0
"1132","QUA020","RHAILI",2022,0,0
"1133","QUA020","RIBMAL",2021,0,0
"1134","QUA020","RIBMAL",2022,0,0
"1135","QUA020","SYMALB",2021,0,0
"1136","QUA020","SYMALB",2022,0,0
"1137","QUA020","SYMMOL",2021,0,0
"1138","QUA020","SYMMOL",2022,0,0
"1139","QUA020","TOXDIV",2021,1,0.2
"1140","QUA020","TOXDIV",2022,0,0
"1141","QUA024","ADFA",2021,0,0
"1142","QUA024","ADFA",2022,0,0
"1143","QUA024","ARCMAN",2021,0,0
"1144","QUA024","ARCMAN",2022,0,0
"1145","QUA024","CEACUN",2021,0,0
"1146","QUA024","CEACUN",2022,0,0
"1147","QUA024","CEAOLI",2021,0,0
"1148","QUA024","CEAOLI",2022,0,0
"1149","QUA024","CERBET",2021,0,0
"1150","QUA024","CERBET",2022,0,0
"1151","QUA024","ERICAL",2021,0,0
"1152","QUA024","ERICAL",2022,0,0
"1153","QUA024","ERINUD",2021,0,0
"1154","QUA024","ERINUD",2022,0,0
"1155","QUA024","HEAR",2021,0,0
"1156","QUA024","HEAR",2022,0,0
"1157","QUA024","HOLDIS",2021,0,0
"1158","QUA024","HOLDIS",2022,0,0
"1159","QUA024","MIMAUR",2021,0,0
"1160","QUA024","MIMAUR",2022,0,0
"1161","QUA024","RHAILI",2021,0,0
"1162","QUA024","RHAILI",2022,0,0
"1163","QUA024","RIBMAL",2021,0,0
"1164","QUA024","RIBMAL",2022,0,0
"1165","QUA024","SYMALB",2021,0,0
"1166","QUA024","SYMALB",2022,0,0
"1167","QUA024","SYMMOL",2021,0,0
"1168","QUA024","SYMMOL",2022,0,0
"1169","QUA024","TOXDIV",2021,0,0
"1170","QUA024","TOXDIV",2022,0,0
"1171","QUA025","ADFA",2021,0,0
"1172","QUA025","ADFA",2022,1,0.2
"1173","QUA025","ARCMAN",2021,0,0
"1174","QUA025","ARCMAN",2022,0,0
"1175","QUA025","CEACUN",2021,0,0
"1176","QUA025","CEACUN",2022,0,0
"1177","QUA025","CEAOLI",2021,0,0
"1178","QUA025","CEAOLI",2022,0,0
"1179","QUA025","CERBET",2021,0,0
"1180","QUA025","CERBET",2022,0,0
"1181","QUA025","ERICAL",2021,0,0
"1182","QUA025","ERICAL",2022,0,0
"1183","QUA025","ERINUD",2021,0,0
"1184","QUA025","ERINUD",2022,0,0
"1185","QUA025","HEAR",2021,0,0
"1186","QUA025","HEAR",2022,0,0
"1187","QUA025","HOLDIS",2021,0,0
"1188","QUA025","HOLDIS",2022,0,0
"1189","QUA025","MIMAUR",2021,0,0
"1190","QUA025","MIMAUR",2022,0,0
"1191","QUA025","RHAILI",2021,0,0
"1192","QUA025","RHAILI",2022,0,0
"1193","QUA025","RIBMAL",2021,0,0
"1194","QUA025","RIBMAL",2022,0,0
"1195","QUA025","SYMALB",2021,0,0
"1196","QUA025","SYMALB",2022,0,0
"1197","QUA025","SYMMOL",2021,0,0
"1198","QUA025","SYMMOL",2022,0,0
"1199","QUA025","TOXDIV",2021,0,0
"1200","QUA025","TOXDIV",2022,0,0
"1201","BOB008","ADFA",2021,0,0
"1202","BOB008","ADFA",2022,0,0
"1203","BOB008","ARCMAN",2021,0,0
"1204","BOB008","ARCMAN",2022,0,0
"1205","BOB008","CEACUN",2021,0,0
"1206","BOB008","CEACUN",2022,0,0
"1207","BOB008","CEAOLI",2021,0,0
"1208","BOB008","CEAOLI",2022,0,0
"1209","BOB008","CERBET",2021,0,0
"1210","BOB008","CERBET",2022,0,0
"1211","BOB008","ERICAL",2021,0,0
"1212","BOB008","ERICAL",2022,0,0
"1213","BOB008","ERINUD",2021,0,0
"1214","BOB008","ERINUD",2022,0,0
"1215","BOB008","HEAR",2021,0,0
"1216","BOB008","HEAR",2022,0,0
"1217","BOB008","HOLDIS",2021,0,0
"1218","BOB008","HOLDIS",2022,0,0
"1219","BOB008","MIMAUR",2021,0,0
"1220","BOB008","MIMAUR",2022,0,0
"1221","BOB008","RHAILI",2021,0,0
"1222","BOB008","RHAILI",2022,0,0
"1223","BOB008","RIBMAL",2021,0,0
"1224","BOB008","RIBMAL",2022,0,0
"1225","BOB008","SYMALB",2021,0,0
"1226","BOB008","SYMALB",2022,0,0
"1227","BOB008","SYMMOL",2021,0,0
"1228","BOB008","SYMMOL",2022,0,0
"1229","BOB008","TOXDIV",2021,0,0
"1230","BOB008","TOXDIV",2022,0,0
"1231","BOB013","ADFA",2021,0,0
"1232","BOB013","ADFA",2022,0,0
"1233","BOB013","ARCMAN",2021,0,0
"1234","BOB013","ARCMAN",2022,0,0
"1235","BOB013","CEACUN",2021,0,0
"1236","BOB013","CEACUN",2022,0,0
"1237","BOB013","CEAOLI",2021,0,0
"1238","BOB013","CEAOLI",2022,0,0
"1239","BOB013","CERBET",2021,0,0
"1240","BOB013","CERBET",2022,0,0
"1241","BOB013","ERICAL",2021,0,0
"1242","BOB013","ERICAL",2022,0,0
"1243","BOB013","ERINUD",2021,0,0
"1244","BOB013","ERINUD",2022,0,0
"1245","BOB013","HEAR",2021,0,0
"1246","BOB013","HEAR",2022,0,0
"1247","BOB013","HOLDIS",2021,0,0
"1248","BOB013","HOLDIS",2022,0,0
"1249","BOB013","MIMAUR",2021,0,0
"1250","BOB013","MIMAUR",2022,0,0
"1251","BOB013","RHAILI",2021,0,0
"1252","BOB013","RHAILI",2022,0,0
"1253","BOB013","RIBMAL",2021,0,0
"1254","BOB013","RIBMAL",2022,0,0
"1255","BOB013","SYMALB",2021,0,0
"1256","BOB013","SYMALB",2022,0,0
"1257","BOB013","SYMMOL",2021,0,0
"1258","BOB013","SYMMOL",2022,0,0
"1259","BOB013","TOXDIV",2021,0,0
"1260","BOB013","TOXDIV",2022,0,0
"1261","BOB015","ADFA",2021,0,0
"1262","BOB015","ADFA",2022,0,0
"1263","BOB015","ARCMAN",2021,0,0
"1264","BOB015","ARCMAN",2022,0,0
"1265","BOB015","CEACUN",2021,0,0
"1266","BOB015","CEACUN",2022,0,0
"1267","BOB015","CEAOLI",2021,0,0
"1268","BOB015","CEAOLI",2022,0,0
"1269","BOB015","CERBET",2021,0,0
"1270","BOB015","CERBET",2022,0,0
"1271","BOB015","ERICAL",2021,0,0
"1272","BOB015","ERICAL",2022,2,0.4
"1273","BOB015","ERINUD",2021,0,0
"1274","BOB015","ERINUD",2022,0,0
"1275","BOB015","HEAR",2021,0,0
"1276","BOB015","HEAR",2022,0,0
"1277","BOB015","HOLDIS",2021,0,0
"1278","BOB015","HOLDIS",2022,0,0
"1279","BOB015","MIMAUR",2021,0,0
"1280","BOB015","MIMAUR",2022,0,0
"1281","BOB015","RHAILI",2021,0,0
"1282","BOB015","RHAILI",2022,0,0
"1283","BOB015","RIBMAL",2021,0,0
"1284","BOB015","RIBMAL",2022,0,0
"1285","BOB015","SYMALB",2021,0,0
"1286","BOB015","SYMALB",2022,0,0
"1287","BOB015","SYMMOL",2021,0,0
"1288","BOB015","SYMMOL",2022,0,0
"1289","BOB015","TOXDIV",2021,0,0
"1290","BOB015","TOXDIV",2022,0,0
"1291","BOB019","ADFA",2021,0,0
"1292","BOB019","ADFA",2022,0,0
"1293","BOB019","ARCMAN",2021,0,0
"1294","BOB019","ARCMAN",2022,0,0
"1295","BOB019","CEACUN",2021,0,0
"1296","BOB019","CEACUN",2022,0,0
"1297","BOB019","CEAOLI",2021,0,0
