"","PlotID","year","quad","native.nonnative","shanDiv","X","Location","num_burn","cool.warm_slope","fire_preLNU_year","currentFRI","medianRefFRI","meanPFRID","meanCC_FRI","PFR","Mean_diam_cm","mean_diam_mm"
"152","BOB008","2022","Q1","NONNATIVE_shanDiv",1.07053152590417,8,"Bobcat","3","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.3125,3.125
"153","BOB008","2022","Q2","NATIVE_shanDiv",0.289731585499974,8,"Bobcat","3","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.3125,3.125
"154","BOB008","2022","Q2","NONNATIVE_shanDiv",1.27729215732517,8,"Bobcat","3","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.3125,3.125
"155","BOB008","2022","Q3","NATIVE_shanDiv",0.36355871927366,8,"Bobcat","3","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.3125,3.125
"156","BOB008","2022","Q3","NONNATIVE_shanDiv",1.26667476028813,8,"Bobcat","3","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.3125,3.125
"157","BOB008","2022","Q4","NATIVE_shanDiv",0.934034450412113,8,"Bobcat","3","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.3125,3.125
"158","BOB008","2022","Q4","NONNATIVE_shanDiv",1.07628447173522,8,"Bobcat","3","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.3125,3.125
"159","BOB008","2022","Q5","NATIVE_shanDiv",0.500573211366868,8,"Bobcat","3","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.3125,3.125
"160","BOB008","2022","Q5","NONNATIVE_shanDiv",0.867292708092721,8,"Bobcat","3","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.3125,3.125
"161","BOB009","2021","Q1","NATIVE_shanDiv",0.191730179985437,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"162","BOB009","2021","Q1","NONNATIVE_shanDiv",0.397398107079192,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"163","BOB009","2021","Q2","NATIVE_shanDiv",0.147467884292347,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"164","BOB009","2021","Q2","NONNATIVE_shanDiv",0.444362008219056,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"165","BOB009","2021","Q3","NATIVE_shanDiv",0.304668654743666,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"166","BOB009","2021","Q3","NONNATIVE_shanDiv",0.33522074735407,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"167","BOB009","2021","Q4","NATIVE_shanDiv",0.0350112773586339,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"168","BOB009","2021","Q4","NONNATIVE_shanDiv",0.323502252425683,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"169","BOB009","2021","Q5","NATIVE_shanDiv",0.22445109055581,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"170","BOB009","2021","Q5","NONNATIVE_shanDiv",0.505528491258065,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"171","BOB009","2022","Q1","NATIVE_shanDiv",0.0623049347116024,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"172","BOB009","2022","Q1","NONNATIVE_shanDiv",1.02480080876855,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"173","BOB009","2022","Q2","NATIVE_shanDiv",0.482577565177012,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"174","BOB009","2022","Q2","NONNATIVE_shanDiv",0.825963156008741,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"175","BOB009","2022","Q3","NATIVE_shanDiv",0.00750847854567053,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"176","BOB009","2022","Q3","NONNATIVE_shanDiv",1.03168635332371,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"177","BOB009","2022","Q4","NATIVE_shanDiv",0.00738684471809199,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"178","BOB009","2022","Q4","NONNATIVE_shanDiv",0.937732425921407,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"179","BOB009","2022","Q5","NATIVE_shanDiv",0.406096421112611,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"180","BOB009","2022","Q5","NONNATIVE_shanDiv",0.63874589399078,9,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1325,1.325
"181","BOB010","2021","Q1","NATIVE_shanDiv",0.13731050550505,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"182","BOB010","2021","Q1","NONNATIVE_shanDiv",0.874749297218755,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"183","BOB010","2021","Q2","NATIVE_shanDiv",0.0949310374380344,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"184","BOB010","2021","Q2","NONNATIVE_shanDiv",0.48496637830233,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"185","BOB010","2021","Q3","NATIVE_shanDiv",0.544567236352227,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"186","BOB010","2021","Q3","NONNATIVE_shanDiv",0.993576967242578,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"187","BOB010","2021","Q4","NATIVE_shanDiv",0.465053959035411,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"188","BOB010","2021","Q4","NONNATIVE_shanDiv",0.790944615338952,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"189","BOB010","2021","Q5","NATIVE_shanDiv",0.074766810121845,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"190","BOB010","2021","Q5","NONNATIVE_shanDiv",0.61753217812479,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"191","BOB010","2022","Q1","NATIVE_shanDiv",0.195427401224888,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"192","BOB010","2022","Q1","NONNATIVE_shanDiv",0.36362983736398,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"193","BOB010","2022","Q2","NATIVE_shanDiv",0.0815104109503315,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"194","BOB010","2022","Q2","NONNATIVE_shanDiv",0.44306094551983,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"195","BOB010","2022","Q3","NATIVE_shanDiv",0.906475516946893,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"196","BOB010","2022","Q3","NONNATIVE_shanDiv",0.597991337304671,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"197","BOB010","2022","Q4","NATIVE_shanDiv",0.391067044980644,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"198","BOB010","2022","Q4","NONNATIVE_shanDiv",0.473602019461925,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"199","BOB010","2022","Q5","NATIVE_shanDiv",0.263019758268966,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"200","BOB010","2022","Q5","NONNATIVE_shanDiv",0.53419141828098,10,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"201","BOB011","2021","Q1","NATIVE_shanDiv",0.67716344610258,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"202","BOB011","2021","Q1","NONNATIVE_shanDiv",0.836706172608292,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"203","BOB011","2021","Q2","NATIVE_shanDiv",0.451290764186097,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"204","BOB011","2021","Q2","NONNATIVE_shanDiv",0.307048347776409,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"205","BOB011","2021","Q3","NATIVE_shanDiv",0.0988157551609513,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"206","BOB011","2021","Q3","NONNATIVE_shanDiv",0.907398016218884,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"207","BOB011","2021","Q4","NATIVE_shanDiv",0.125122958695779,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"208","BOB011","2021","Q4","NONNATIVE_shanDiv",1.04645812809586,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"209","BOB011","2021","Q5","NATIVE_shanDiv",0.405934057357017,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"210","BOB011","2021","Q5","NONNATIVE_shanDiv",0.707834402611795,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"211","BOB011","2022","Q1","NATIVE_shanDiv",0.654856722079735,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"212","BOB011","2022","Q1","NONNATIVE_shanDiv",1.28952767829437,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"213","BOB011","2022","Q2","NATIVE_shanDiv",0.674270507168204,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"214","BOB011","2022","Q2","NONNATIVE_shanDiv",0.466046946548771,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"215","BOB011","2022","Q3","NATIVE_shanDiv",0.376733851988074,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"216","BOB011","2022","Q3","NONNATIVE_shanDiv",0.930311414961328,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"217","BOB011","2022","Q4","NATIVE_shanDiv",0.653993723147349,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"218","BOB011","2022","Q4","NONNATIVE_shanDiv",1.08412019266708,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"219","BOB011","2022","Q5","NATIVE_shanDiv",0.781502888043975,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"220","BOB011","2022","Q5","NONNATIVE_shanDiv",1.25262718987443,11,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1375,1.375
"221","BOB012","2021","Q1","NATIVE_shanDiv",0.270815553530133,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"222","BOB012","2021","Q1","NONNATIVE_shanDiv",1.01330570443099,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"223","BOB012","2021","Q2","NATIVE_shanDiv",0.196123601753586,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"224","BOB012","2021","Q2","NONNATIVE_shanDiv",0.941114704064968,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"225","BOB012","2021","Q3","NATIVE_shanDiv",0.201583646140731,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"226","BOB012","2021","Q3","NONNATIVE_shanDiv",1.09079573881229,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"227","BOB012","2021","Q4","NATIVE_shanDiv",0.402847801729405,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"228","BOB012","2021","Q4","NONNATIVE_shanDiv",0.696682821551128,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"229","BOB012","2021","Q5","NATIVE_shanDiv",0.334514091367369,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"230","BOB012","2021","Q5","NONNATIVE_shanDiv",0.672470580616444,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"231","BOB012","2022","Q1","NATIVE_shanDiv",1.15743639283225,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"232","BOB012","2022","Q1","NONNATIVE_shanDiv",0.869907020694513,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"233","BOB012","2022","Q2","NATIVE_shanDiv",1.12544389871197,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"234","BOB012","2022","Q2","NONNATIVE_shanDiv",1.35316313265197,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"235","BOB012","2022","Q3","NATIVE_shanDiv",1.13286183411692,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"236","BOB012","2022","Q3","NONNATIVE_shanDiv",1.29757126509027,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"237","BOB012","2022","Q4","NATIVE_shanDiv",1.33144631596664,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"238","BOB012","2022","Q4","NONNATIVE_shanDiv",1.43475805206068,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"239","BOB012","2022","Q5","NATIVE_shanDiv",1.3656841673481,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"240","BOB012","2022","Q5","NONNATIVE_shanDiv",1.1174377872137,12,"Bobcat","4","warm",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",0.1025,1.025
"241","BOB013","2021","Q1","NATIVE_shanDiv",0.186312046309292,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"242","BOB013","2021","Q1","NONNATIVE_shanDiv",0.927846739135983,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"243","BOB013","2021","Q2","NATIVE_shanDiv",0.140192665467093,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"244","BOB013","2021","Q2","NONNATIVE_shanDiv",0.664826880865605,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"245","BOB013","2021","Q3","NATIVE_shanDiv",0.239976158547727,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"246","BOB013","2021","Q3","NONNATIVE_shanDiv",0.763568403493659,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"247","BOB013","2021","Q4","NATIVE_shanDiv",0.405785788902848,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"248","BOB013","2021","Q4","NONNATIVE_shanDiv",0.454460502421939,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"249","BOB013","2021","Q5","NATIVE_shanDiv",0.459923692062794,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"250","BOB013","2021","Q5","NONNATIVE_shanDiv",0.566643117030568,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"251","BOB013","2022","Q1","NATIVE_shanDiv",0.623252381552858,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"252","BOB013","2022","Q1","NONNATIVE_shanDiv",1.19710801579729,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"253","BOB013","2022","Q2","NATIVE_shanDiv",0.361537213068404,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"254","BOB013","2022","Q2","NONNATIVE_shanDiv",0.74020163440326,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"255","BOB013","2022","Q3","NATIVE_shanDiv",0.538301531331808,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"256","BOB013","2022","Q3","NONNATIVE_shanDiv",1.02800356892304,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"257","BOB013","2022","Q4","NATIVE_shanDiv",0.305435450392424,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"258","BOB013","2022","Q4","NONNATIVE_shanDiv",1.15741318115432,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"259","BOB013","2022","Q5","NATIVE_shanDiv",0.469432969510261,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"260","BOB013","2022","Q5","NONNATIVE_shanDiv",0.488540946078313,13,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1175,1.175
"261","BOB014","2021","Q1","NATIVE_shanDiv",0.065480741334978,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"262","BOB014","2021","Q1","NONNATIVE_shanDiv",0.0272239804679858,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"263","BOB014","2021","Q2","NATIVE_shanDiv",0.451275355237222,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"264","BOB014","2021","Q2","NONNATIVE_shanDiv",0.164927771764565,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"265","BOB014","2021","Q3","NATIVE_shanDiv",0.303698627110843,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"266","BOB014","2021","Q3","NONNATIVE_shanDiv",0.444303755097224,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"267","BOB014","2021","Q4","NATIVE_shanDiv",0.0508263419222202,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"268","BOB014","2021","Q4","NONNATIVE_shanDiv",0.145691785145739,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"269","BOB014","2021","Q5","NATIVE_shanDiv",0.110195887567246,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"270","BOB014","2021","Q5","NONNATIVE_shanDiv",0.0348379644057322,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"271","BOB014","2022","Q1","NATIVE_shanDiv",0.0229037842372623,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"272","BOB014","2022","Q1","NONNATIVE_shanDiv",0.778566868253888,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"273","BOB014","2022","Q2","NATIVE_shanDiv",0.0466747425609605,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"274","BOB014","2022","Q2","NONNATIVE_shanDiv",0.71948713353644,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"275","BOB014","2022","Q3","NATIVE_shanDiv",0.0494371423053413,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"276","BOB014","2022","Q3","NONNATIVE_shanDiv",0.90685085482494,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"277","BOB014","2022","Q4","NATIVE_shanDiv",0.0581027357600151,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"278","BOB014","2022","Q4","NONNATIVE_shanDiv",1.08831610279389,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"279","BOB014","2022","Q5","NATIVE_shanDiv",0.308184616814154,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"280","BOB014","2022","Q5","NONNATIVE_shanDiv",0.664806375956693,14,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.178125,1.78125
"281","BOB015","2021","Q1","NATIVE_shanDiv",0.0567168138820817,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"282","BOB015","2021","Q1","NONNATIVE_shanDiv",0.857167324327566,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"283","BOB015","2021","Q2","NATIVE_shanDiv",0.370746223137066,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"284","BOB015","2021","Q2","NONNATIVE_shanDiv",0.730038130521232,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"285","BOB015","2021","Q3","NATIVE_shanDiv",0.280596353322053,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"286","BOB015","2021","Q3","NONNATIVE_shanDiv",0.79892567163703,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"287","BOB015","2021","Q4","NATIVE_shanDiv",0.142507915376789,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"288","BOB015","2021","Q4","NONNATIVE_shanDiv",0.264127580571559,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"289","BOB015","2021","Q5","NATIVE_shanDiv",0.248025759155877,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"290","BOB015","2021","Q5","NONNATIVE_shanDiv",0.515547148621217,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"291","BOB015","2022","Q1","NATIVE_shanDiv",0.0621453272548198,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"292","BOB015","2022","Q1","NONNATIVE_shanDiv",0.974894913905405,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"293","BOB015","2022","Q2","NATIVE_shanDiv",0.403686809721663,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"294","BOB015","2022","Q2","NONNATIVE_shanDiv",0.976329825088884,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"295","BOB015","2022","Q3","NATIVE_shanDiv",0.11470707831432,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"296","BOB015","2022","Q3","NONNATIVE_shanDiv",1.03289691101884,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"297","BOB015","2022","Q4","NATIVE_shanDiv",0.0442297323256805,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"298","BOB015","2022","Q4","NONNATIVE_shanDiv",0.960522470449782,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"299","BOB015","2022","Q5","NATIVE_shanDiv",0.0135547571987903,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"300","BOB015","2022","Q5","NONNATIVE_shanDiv",1.04898940188958,15,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.122222222222222,1.22222222222222
"301","BOB016","2021","Q1","NATIVE_shanDiv",0.0417191587080658,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"302","BOB016","2021","Q1","NONNATIVE_shanDiv",0.638157421463149,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"303","BOB016","2021","Q2","NATIVE_shanDiv",0.0651452478969352,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"304","BOB016","2021","Q2","NONNATIVE_shanDiv",0.852745025160627,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"305","BOB016","2021","Q3","NATIVE_shanDiv",0.100939461800296,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"306","BOB016","2021","Q3","NONNATIVE_shanDiv",0.618455567223699,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
