"","PlotID","year","native.nonnative.prop","cover","Site","num_burn","burned","X_1","notes","preFireName","preFireYear","crrnFRI","mdnRFRI","mnPFRID","mCC_FRI","PFR","NOTES_1","ppt","tmean","elevation","elev_units","elevation.1","slope","aspect_degrees","northsouth","eastwest","hli","Distance_km","Geology","def","TSLF","TSLF_bin","aspect_name","cool_warm_slope"
"54","BOB009","2022","prop_native_cover",0.299788652251666,"Bobcat",3,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,442,"meters",442,15.4878593097804,158.355353810926,0.290811796382169,0.956780277328591,0.849216221283273,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","south","warm"
"55","BOB010","2021","native_cover",61.8,"Bobcat",3,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,431,"meters",431,10.9988697718671,92.3733707293077,-0.298969473163159,-0.954262675638392,0.662529460950479,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"56","BOB010","2021","nonnative_cover",180.5,"Bobcat",3,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,431,"meters",431,10.9988697718671,92.3733707293077,-0.298969473163159,-0.954262675638392,0.662529460950479,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"57","BOB010","2021","prop_native_cover",0.255055716054478,"Bobcat",3,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,431,"meters",431,10.9988697718671,92.3733707293077,-0.298969473163159,-0.954262675638392,0.662529460950479,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"58","BOB010","2022","native_cover",135.3,"Bobcat",3,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,431,"meters",431,10.9988697718671,92.3733707293077,-0.298969473163159,-0.954262675638392,0.662529460950479,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"59","BOB010","2022","nonnative_cover",68.8,"Bobcat",3,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,431,"meters",431,10.9988697718671,92.3733707293077,-0.298969473163159,-0.954262675638392,0.662529460950479,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"60","BOB010","2022","prop_native_cover",0.662910338069574,"Bobcat",3,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,431,"meters",431,10.9988697718671,92.3733707293077,-0.298969473163159,-0.954262675638392,0.662529460950479,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"61","BOB011","2021","native_cover",81.3,"Bobcat",4,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,453,"meters",453,12.9513959099234,102.121697184552,-0.0199346223470106,0.999801285672249,0.677212706255242,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"62","BOB011","2021","nonnative_cover",186.5,"Bobcat",4,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,453,"meters",453,12.9513959099234,102.121697184552,-0.0199346223470106,0.999801285672249,0.677212706255242,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"63","BOB011","2021","prop_native_cover",0.303584764749813,"Bobcat",4,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,453,"meters",453,12.9513959099234,102.121697184552,-0.0199346223470106,0.999801285672249,0.677212706255242,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"64","BOB011","2022","native_cover",131.8,"Bobcat",4,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,453,"meters",453,12.9513959099234,102.121697184552,-0.0199346223470106,0.999801285672249,0.677212706255242,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"65","BOB011","2022","nonnative_cover",356.7,"Bobcat",4,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,453,"meters",453,12.9513959099234,102.121697184552,-0.0199346223470106,0.999801285672249,0.677212706255242,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"66","BOB011","2022","prop_native_cover",0.269805527123849,"Bobcat",4,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,453,"meters",453,12.9513959099234,102.121697184552,-0.0199346223470106,0.999801285672249,0.677212706255242,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"67","BOB012","2021","native_cover",119.5,"Bobcat",4,"Yes","10S","warm slope","cold",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,404,"meters",404,17.1334571589362,95.9945401545675,-0.175057549611483,0.984558202608674,0.631649018487292,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"68","BOB012","2021","nonnative_cover",244.8,"Bobcat",4,"Yes","10S","warm slope","cold",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,404,"meters",404,17.1334571589362,95.9945401545675,-0.175057549611483,0.984558202608674,0.631649018487292,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"69","BOB012","2021","prop_native_cover",0.328026351907768,"Bobcat",4,"Yes","10S","warm slope","cold",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,404,"meters",404,17.1334571589362,95.9945401545675,-0.175057549611483,0.984558202608674,0.631649018487292,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"70","BOB012","2022","native_cover",238,"Bobcat",4,"Yes","10S","warm slope","cold",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,404,"meters",404,17.1334571589362,95.9945401545675,-0.175057549611483,0.984558202608674,0.631649018487292,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"71","BOB012","2022","nonnative_cover",460.2,"Bobcat",4,"Yes","10S","warm slope","cold",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,404,"meters",404,17.1334571589362,95.9945401545675,-0.175057549611483,0.984558202608674,0.631649018487292,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"72","BOB012","2022","prop_native_cover",0.340876539673446,"Bobcat",4,"Yes","10S","warm slope","cold",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,404,"meters",404,17.1334571589362,95.9945401545675,-0.175057549611483,0.984558202608674,0.631649018487292,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"73","BOB013","2021","native_cover",110.2,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,267,"meters",267,28.8480921587771,105.248509097373,0.00515517928033086,-0.999986711975008,0.592366480719159,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"74","BOB013","2021","nonnative_cover",193.3,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,267,"meters",267,28.8480921587771,105.248509097373,0.00515517928033086,-0.999986711975008,0.592366480719159,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"75","BOB013","2021","prop_native_cover",0.363097199341021,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,267,"meters",267,28.8480921587771,105.248509097373,0.00515517928033086,-0.999986711975008,0.592366480719159,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"76","BOB013","2022","native_cover",144.5,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,267,"meters",267,28.8480921587771,105.248509097373,0.00515517928033086,-0.999986711975008,0.592366480719159,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"77","BOB013","2022","nonnative_cover",426.3,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,267,"meters",267,28.8480921587771,105.248509097373,0.00515517928033086,-0.999986711975008,0.592366480719159,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"78","BOB013","2022","prop_native_cover",0.253153468815697,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,267,"meters",267,28.8480921587771,105.248509097373,0.00515517928033086,-0.999986711975008,0.592366480719159,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"79","BOB014","2021","native_cover",153.3,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,430,"meters",430,20.7184803474194,91.219316632048,-0.993607659952329,-0.112888520603547,0.586582156793849,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"80","BOB014","2021","nonnative_cover",90.1,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,430,"meters",430,20.7184803474194,91.219316632048,-0.993607659952329,-0.112888520603547,0.586582156793849,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"81","BOB014","2021","prop_native_cover",0.629827444535744,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,430,"meters",430,20.7184803474194,91.219316632048,-0.993607659952329,-0.112888520603547,0.586582156793849,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"82","BOB014","2022","native_cover",173.85,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,430,"meters",430,20.7184803474194,91.219316632048,-0.993607659952329,-0.112888520603547,0.586582156793849,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"83","BOB014","2022","nonnative_cover",257.4,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,430,"meters",430,20.7184803474194,91.219316632048,-0.993607659952329,-0.112888520603547,0.586582156793849,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"84","BOB014","2022","prop_native_cover",0.403130434782609,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,430,"meters",430,20.7184803474194,91.219316632048,-0.993607659952329,-0.112888520603547,0.586582156793849,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"85","BOB015","2021","native_cover",163.6,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,272,"meters",272,25.193571363178,91.9609667275196,-0.656384670399798,-0.754426381076476,0.553401811982383,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"86","BOB015","2021","nonnative_cover",222.8,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,272,"meters",272,25.193571363178,91.9609667275196,-0.656384670399798,-0.754426381076476,0.553401811982383,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"87","BOB015","2021","prop_native_cover",0.423395445134576,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,272,"meters",272,25.193571363178,91.9609667275196,-0.656384670399798,-0.754426381076476,0.553401811982383,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"88","BOB015","2022","native_cover",206.85,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,272,"meters",272,25.193571363178,91.9609667275196,-0.656384670399798,-0.754426381076476,0.553401811982383,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"89","BOB015","2022","nonnative_cover",406,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,272,"meters",272,25.193571363178,91.9609667275196,-0.656384670399798,-0.754426381076476,0.553401811982383,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"90","BOB015","2022","prop_native_cover",0.337521416333524,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,272,"meters",272,25.193571363178,91.9609667275196,-0.656384670399798,-0.754426381076476,0.553401811982383,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"91","BOB016","2021","native_cover",122,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,279,"meters",279,26.7541398036559,72.3414749090809,-0.996402916881021,-0.0847421219405873,0.460294112000001,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"92","BOB016","2021","nonnative_cover",240.9,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,279,"meters",279,26.7541398036559,72.3414749090809,-0.996402916881021,-0.0847421219405873,0.460294112000001,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"93","BOB016","2021","prop_native_cover",0.336180766051254,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,279,"meters",279,26.7541398036559,72.3414749090809,-0.996402916881021,-0.0847421219405873,0.460294112000001,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"94","BOB016","2022","native_cover",159.5,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,279,"meters",279,26.7541398036559,72.3414749090809,-0.996402916881021,-0.0847421219405873,0.460294112000001,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"95","BOB016","2022","nonnative_cover",415.1,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,279,"meters",279,26.7541398036559,72.3414749090809,-0.996402916881021,-0.0847421219405873,0.460294112000001,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"96","BOB016","2022","prop_native_cover",0.277584406543683,"Bobcat",4,"Yes","10S","cool slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,279,"meters",279,26.7541398036559,72.3414749090809,-0.996402916881021,-0.0847421219405873,0.460294112000001,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"97","BOB017","2021","native_cover",72.8,"Bobcat",4,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,321,"meters",321,31.9374888510911,117.699173416243,-0.110326046759474,-0.993895448931338,0.646602477252121,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","southeast","warm"
"98","BOB017","2021","nonnative_cover",193.3,"Bobcat",4,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,321,"meters",321,31.9374888510911,117.699173416243,-0.110326046759474,-0.993895448931338,0.646602477252121,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","southeast","warm"
"99","BOB017","2021","prop_native_cover",0.27358136039083,"Bobcat",4,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,321,"meters",321,31.9374888510911,117.699173416243,-0.110326046759474,-0.993895448931338,0.646602477252121,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","southeast","warm"
"100","BOB017","2022","native_cover",185.15,"Bobcat",4,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,321,"meters",321,31.9374888510911,117.699173416243,-0.110326046759474,-0.993895448931338,0.646602477252121,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","southeast","warm"
"101","BOB017","2022","nonnative_cover",233.1,"Bobcat",4,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,321,"meters",321,31.9374888510911,117.699173416243,-0.110326046759474,-0.993895448931338,0.646602477252121,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","southeast","warm"
"102","BOB017","2022","prop_native_cover",0.442677824267782,"Bobcat",4,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,321,"meters",321,31.9374888510911,117.699173416243,-0.110326046759474,-0.993895448931338,0.646602477252121,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","southeast","warm"
"103","BOB018","2021","native_cover",104.3,"Bobcat",3,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,395,"meters",395,27.667718491143,83.8310520056313,-0.54705886803169,0.837094137422958,0.496425429893014,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"104","BOB018","2021","nonnative_cover",186.7,"Bobcat",3,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,395,"meters",395,27.667718491143,83.8310520056313,-0.54705886803169,0.837094137422958,0.496425429893014,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"105","BOB018","2021","prop_native_cover",0.358419243986254,"Bobcat",3,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,395,"meters",395,27.667718491143,83.8310520056313,-0.54705886803169,0.837094137422958,0.496425429893014,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"106","BOB018","2022","native_cover",129.4,"Bobcat",3,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,395,"meters",395,27.667718491143,83.8310520056313,-0.54705886803169,0.837094137422958,0.496425429893014,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"107","BOB018","2022","nonnative_cover",211.45,"Bobcat",3,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,395,"meters",395,27.667718491143,83.8310520056313,-0.54705886803169,0.837094137422958,0.496425429893014,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"108","BOB018","2022","prop_native_cover",0.379639137450491,"Bobcat",3,"Yes","10S","warm slope","cold",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",NA,768.092041015625,15.9800004959106,395,"meters",395,27.667718491143,83.8310520056313,-0.54705886803169,0.837094137422958,0.496425429893014,33,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","east","cool"
"109","BOB019","2021","native_cover",64.9,"Bobcat",5,"Yes","10S","cool slope","cold",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,710.240051269531,16.730001449585,314,"meters",314,29.3213220985777,60.8417512578698,-0.407126202749859,-0.913371914958239,0.39879651186683,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","northeast","cool"
"110","BOB019","2021","nonnative_cover",274.6,"Bobcat",5,"Yes","10S","cool slope","cold",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,710.240051269531,16.730001449585,314,"meters",314,29.3213220985777,60.8417512578698,-0.407126202749859,-0.913371914958239,0.39879651186683,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","northeast","cool"
"111","BOB019","2021","prop_native_cover",0.191163475699558,"Bobcat",5,"Yes","10S","cool slope","cold",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,710.240051269531,16.730001449585,314,"meters",314,29.3213220985777,60.8417512578698,-0.407126202749859,-0.913371914958239,0.39879651186683,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","northeast","cool"
"112","BOB019","2022","native_cover",124.55,"Bobcat",5,"Yes","10S","cool slope","cold",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,710.240051269531,16.730001449585,314,"meters",314,29.3213220985777,60.8417512578698,-0.407126202749859,-0.913371914958239,0.39879651186683,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","northeast","cool"
"113","BOB019","2022","nonnative_cover",401.05,"Bobcat",5,"Yes","10S","cool slope","cold",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,710.240051269531,16.730001449585,314,"meters",314,29.3213220985777,60.8417512578698,-0.407126202749859,-0.913371914958239,0.39879651186683,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","northeast","cool"
"114","BOB019","2022","prop_native_cover",0.236967275494673,"Bobcat",5,"Yes","10S","cool slope","cold",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,710.240051269531,16.730001449585,314,"meters",314,29.3213220985777,60.8417512578698,-0.407126202749859,-0.913371914958239,0.39879651186683,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","northeast","cool"
"115","CCC001","2021","native_cover",88.7,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,13,48.67,2,"oak woodland",NA,667.350036621094,16.2100009918213,320,"meters",320,21.5531707749101,12.0100158552694,0.84918577932074,-0.528094226629517,0.52985652233505,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
