"","PlotID","year","NATIVE_RICHNESS","NONNATIVE_RICHNESS","prop.native","Site","num_burn","burned","X_1","notes","preFireName","preFireYear","crrnFRI","mdnRFRI","mnPFRID","mCC_FRI","PFR","NOTES_1","ppt","tmean","elevation","elev_units","elevation.1","slope","aspect_degrees","northsouth","eastwest","hli","Distance_km","Geology","def","TSLF","TSLF_bin","aspect_name","cool_warm_slope"
"59","CCC011","2021",32,8,0.8,"CacheCreek",7,"yes","10S","cool slope","sixteen_complex",2012,11,59,-79.45,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,405,"meters",405,28.0893039007645,317.642140751015,-0.942326113318852,-0.334696125100644,0.755607208387677,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northwest","cool"
"60","CCC011","2022",25,10,0.714285714285714,"CacheCreek",7,"yes","10S","cool slope","sixteen_complex",2012,11,59,-79.45,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,405,"meters",405,28.0893039007645,317.642140751015,-0.942326113318852,-0.334696125100644,0.755607208387677,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northwest","cool"
"61","CCC012","2021",28,10,0.736842105263158,"CacheCreek",7,"yes","10S","cool slope","sixteen_complex",2012,11,59,-79.45,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,396,"meters",396,25.7125372859591,38.2251404685379,0.864807923469429,0.502102833595365,0.412086814947081,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northeast","cool"
"62","CCC012","2022",20,12,0.625,"CacheCreek",7,"yes","10S","cool slope","sixteen_complex",2012,11,59,-79.45,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,396,"meters",396,25.7125372859591,38.2251404685379,0.864807923469429,0.502102833595365,0.412086814947081,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northeast","cool"
"63","COL007","2021",17,8,0.68,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,417,"meters",417,32.2337381281198,287.072520646688,-0.373896929772665,-0.92747026146749,0.921884380508408,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"64","COL007","2022",14,7,0.666666666666667,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,417,"meters",417,32.2337381281198,287.072520646688,-0.373896929772665,-0.92747026146749,0.921884380508408,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"65","COL012","2021",18,8,0.692307692307692,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,400,"meters",400,33.620667176629,292.789891198056,-0.81284617889424,-0.582478402567024,0.892555820432839,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","northwest","cool"
"66","COL012","2022",17,9,0.653846153846154,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,400,"meters",400,33.620667176629,292.789891198056,-0.81284617889424,-0.582478402567024,0.892555820432839,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","northwest","cool"
"67","COL013","2021",9,8,0.529411764705882,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,403,"meters",403,25.8027039553892,263.307969708245,0.83326276543984,-0.55287716875591,0.96597237342675,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"68","COL013","2022",16,9,0.64,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,403,"meters",403,25.8027039553892,263.307969708245,0.83326276543984,-0.55287716875591,0.96597237342675,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"69","COL014","2021",14,3,0.823529411764706,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,305,"meters",305,22.047084207469,280.303804881814,-0.76351430851688,-0.645790910968861,0.915958638562444,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"70","COL014","2022",18,13,0.580645161290323,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,305,"meters",305,22.047084207469,280.303804881814,-0.76351430851688,-0.645790910968861,0.915958638562444,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"71","COL017","2021",21,7,0.75,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,381,"meters",381,38.7081027672858,258.998980684334,0.18140329764207,0.983408787638479,0.999585616433728,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"72","COL017","2022",23,10,0.696969696969697,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,381,"meters",381,38.7081027672858,258.998980684334,0.18140329764207,0.983408787638479,0.999585616433728,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"73","COL018","2021",9,10,0.473684210526316,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,272,"meters",272,11.4501215223167,220.97333861707,0.487254885984254,0.873259798733728,0.830008556483785,31,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","southwest","warm"
"74","COL018","2022",10,8,0.555555555555556,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,272,"meters",272,11.4501215223167,220.97333861707,0.487254885984254,0.873259798733728,0.830008556483785,31,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","southwest","warm"
"75","QUA001","2021",8,4,0.666666666666667,"QuailRidge",2,"Yes","10S",NA,"pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,703.897033691406,16.3400001525879,328,"meters",328,23.6074656856981,152.125878649,0.239028329557108,0.971012593980706,0.861547753272622,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","southeast","warm"
"76","QUA002","2021",7,4,0.636363636363636,"QuailRidge",2,"Yes","10S",NA,"pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,703.897033691406,16.3400001525879,360,"meters",360,35.7229258111585,199.934182705057,0.428696251354045,-0.903448683697635,0.993031593238066,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","south","warm"
"77","QUA002","2022",11,10,0.523809523809524,"QuailRidge",2,"Yes","10S",NA,"pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,703.897033691406,16.3400001525879,360,"meters",360,35.7229258111585,199.934182705057,0.428696251354045,-0.903448683697635,0.993031593238066,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","south","warm"
"78","QUA003","2021",7,3,0.7,"QuailRidge",2,"Yes","10S",NA,"pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,706.340026855469,16,387,"meters",387,27.5447484399307,189.015852343414,0.867673492902504,0.497134498616187,0.976095758973827,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","south","warm"
"79","QUA003","2022",14,6,0.7,"QuailRidge",2,"Yes","10S",NA,"pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,706.340026855469,16,387,"meters",387,27.5447484399307,189.015852343414,0.867673492902504,0.497134498616187,0.976095758973827,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","south","warm"
"80","QUA004","2021",6,2,0.75,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,713.006042480469,16.7000007629395,270,"meters",270,4.74689114638135,345.758378281574,0.983268241794487,0.18216356572701,0.714118031034737,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"81","QUA004","2022",14,9,0.608695652173913,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,713.006042480469,16.7000007629395,270,"meters",270,4.74689114638135,345.758378281574,0.983268241794487,0.18216356572701,0.714118031034737,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"82","QUA005","2021",11,4,0.733333333333333,"ColdCanyon",1,"Yes","10S",NA,"resort",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,718.797058105469,16.3090000152588,338,"meters",338,14.2221078050089,214.34339201031,0.755033205648209,0.655686554970124,0.862710337100611,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",32,">10","southwest","warm"
"83","QUA005","2022",17,7,0.708333333333333,"ColdCanyon",1,"Yes","10S",NA,"resort",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,718.797058105469,16.3090000152588,338,"meters",338,14.2221078050089,214.34339201031,0.755033205648209,0.655686554970124,0.862710337100611,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",32,">10","southwest","warm"
"84","QUA006","2021",7,3,0.7,"QuailRidge",1,"Yes","10S",NA,"resort",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,718.797058105469,16.3090000152588,364,"meters",364,25.8124494464966,169.045100734887,0.824825655689612,-0.565387157367588,0.93184316344845,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",32,">10","south","warm"
"85","QUA006","2022",14,10,0.583333333333333,"QuailRidge",1,"Yes","10S",NA,"resort",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,718.797058105469,16.3090000152588,364,"meters",364,25.8124494464966,169.045100734887,0.824825655689612,-0.565387157367588,0.93184316344845,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",32,">10","south","warm"
"86","QUA008","2021",6,3,0.666666666666667,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,706.340026855469,16,377,"meters",377,18.4655622067483,171.200106908172,0.0166919372545326,0.999860679910302,0.897411227790044,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","south","warm"
"87","QUA008","2022",8,6,0.571428571428571,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,706.340026855469,16,377,"meters",377,18.4655622067483,171.200106908172,0.0166919372545326,0.999860679910302,0.897411227790044,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","south","warm"
"88","QUA009","2021",5,0,1,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,706.340026855469,16,407,"meters",407,30.6209094980152,186.939936207812,0.0151727370018507,-0.999884887400481,0.986667157270434,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","south","warm"
"89","QUA009","2022",7,4,0.636363636363636,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,706.340026855469,16,407,"meters",407,30.6209094980152,186.939936207812,0.0151727370018507,-0.999884887400481,0.986667157270434,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","south","warm"
"90","QUA010","2021",8,6,0.571428571428571,"QuailRidge",2,"Yes","10S",NA,"pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,706.340026855469,16,380,"meters",380,27.5586195607381,224.809742302407,0.184799230922302,-0.982776294102847,0.899743840428734,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","southwest","warm"
"91","QUA010","2022",10,9,0.526315789473684,"QuailRidge",2,"Yes","10S",NA,"pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,706.340026855469,16,380,"meters",380,27.5586195607381,224.809742302407,0.184799230922302,-0.982776294102847,0.899743840428734,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","southwest","warm"
"92","QUA011","2021",5,0,1,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,710.710021972656,16.1100006103516,368,"meters",368,13.6327794099502,210.36284062799,-0.99233826675526,0.123550654928117,0.86336581650252,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","southwest","warm"
"93","QUA011","2022",12,9,0.571428571428571,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,710.710021972656,16.1100006103516,368,"meters",368,13.6327794099502,210.36284062799,-0.99233826675526,0.123550654928117,0.86336581650252,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","southwest","warm"
"94","QUA015","2021",10,7,0.588235294117647,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,697.367004394531,16.5100002288818,354,"meters",354,16.0607980601578,263.579268941003,0.950946849633166,-0.309354310092419,0.896145464333399,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"95","QUA015","2022",15,11,0.576923076923077,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,697.367004394531,16.5100002288818,354,"meters",354,16.0607980601578,263.579268941003,0.950946849633166,-0.309354310092419,0.896145464333399,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"96","QUA016","2021",6,1,0.857142857142857,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,697.367004394531,16.5100002288818,345,"meters",345,15.5466182025687,218.634675195985,0.289769284746926,-0.95709652680242,0.865078739880088,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","southwest","warm"
"97","QUA016","2022",18,11,0.620689655172414,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,697.367004394531,16.5100002288818,345,"meters",345,15.5466182025687,218.634675195985,0.289769284746926,-0.95709652680242,0.865078739880088,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","southwest","warm"
"98","QUA020","2021",13,3,0.8125,"QuailRidge",1,"Yes","10S","north slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.738037109375,16.6900005340576,356,"meters",356,4.18403595506247,8.02878238402725,-0.173911927427883,0.984761210394844,0.693810328877816,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"99","QUA020","2022",15,12,0.555555555555556,"QuailRidge",1,"Yes","10S","north slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.738037109375,16.6900005340576,356,"meters",356,4.18403595506247,8.02878238402725,-0.173911927427883,0.984761210394844,0.693810328877816,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"100","QUA021","2021",17,2,0.894736842105263,"QuailRidge",1,"Yes","10S","Yes north",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.738037109375,16.6900005340576,348,"meters",348,7.98793748864402,30.6434839643163,0.716208169568407,-0.697886708458809,0.63008643666693,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","northeast","cool"
"101","QUA021","2022",19,10,0.655172413793103,"QuailRidge",1,"Yes","10S","Yes north",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.738037109375,16.6900005340576,348,"meters",348,7.98793748864402,30.6434839643163,0.716208169568407,-0.697886708458809,0.63008643666693,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","northeast","cool"
"102","QUA022","2021",7,3,0.7,"QuailRidge",1,"Yes","10S","Yes north","R.COOMBA",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,699.738037109375,16.6900005340576,341,"meters",341,16.6480392301192,277.734434511274,0.292189388117387,0.956360476740641,0.8859396407416,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",59,">10","west","warm"
"103","QUA022","2022",9,20,0.310344827586207,"QuailRidge",1,"Yes","10S","Yes north","R.COOMBA",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,699.738037109375,16.6900005340576,341,"meters",341,16.6480392301192,277.734434511274,0.292189388117387,0.956360476740641,0.8859396407416,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",59,">10","west","warm"
"104","QUA024","2022",21,12,0.636363636363636,"QuailRidge",2,"Yes","10S","Yes north",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,706.340026855469,16,370,"meters",370,12.1829197537772,263.578523749249,0.950716057338032,-0.31006286188389,0.859665117105693,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"105","QUA025","2022",12,7,0.631578947368421,"QuailRidge",2,"Yes","10S","North slope","pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,710.710021972656,16.1100006103516,348,"meters",348,24.3275404406626,276.131938088549,0.946619115116481,-0.322354232012069,0.938075339649581,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","west","warm"
