"","PlotID","year","quad","native.nonnative","richness","X","Location","num_burn","cool.warm_slope","fire_preLNU_year","currentFRI","medianRefFRI","meanPFRID","meanCC_FRI","PFR","Mean_diam_cm","mean_diam_mm"
"800","QUA005","2021","Q5","NONNATIVE_RICHNESS",2,42,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.02,10.2
"801","QUA005","2022","Q1","NATIVE_RICHNESS",3,42,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.02,10.2
"802","QUA005","2022","Q1","NONNATIVE_RICHNESS",4,42,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.02,10.2
"803","QUA005","2022","Q2","NATIVE_RICHNESS",6,42,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.02,10.2
"804","QUA005","2022","Q2","NONNATIVE_RICHNESS",5,42,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.02,10.2
"805","QUA005","2022","Q3","NATIVE_RICHNESS",3,42,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.02,10.2
"806","QUA005","2022","Q3","NONNATIVE_RICHNESS",5,42,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.02,10.2
"807","QUA005","2022","Q4","NATIVE_RICHNESS",10,42,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.02,10.2
"808","QUA005","2022","Q4","NONNATIVE_RICHNESS",2,42,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.02,10.2
"809","QUA005","2022","Q5","NATIVE_RICHNESS",4,42,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.02,10.2
"810","QUA005","2022","Q5","NONNATIVE_RICHNESS",3,42,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.02,10.2
"811","QUA006","2021","Q1","NATIVE_RICHNESS",5,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"812","QUA006","2021","Q1","NONNATIVE_RICHNESS",2,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"813","QUA006","2021","Q2","NATIVE_RICHNESS",2,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"814","QUA006","2021","Q2","NONNATIVE_RICHNESS",1,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"815","QUA006","2021","Q3","NATIVE_RICHNESS",2,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"816","QUA006","2021","Q3","NONNATIVE_RICHNESS",1,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"817","QUA006","2021","Q4","NATIVE_RICHNESS",2,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"818","QUA006","2021","Q4","NONNATIVE_RICHNESS",1,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"819","QUA006","2021","Q5","NATIVE_RICHNESS",3,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"820","QUA006","2021","Q5","NONNATIVE_RICHNESS",1,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"821","QUA006","2022","Q1","NATIVE_RICHNESS",7,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"822","QUA006","2022","Q1","NONNATIVE_RICHNESS",7,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"823","QUA006","2022","Q2","NATIVE_RICHNESS",4,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"824","QUA006","2022","Q2","NONNATIVE_RICHNESS",1,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"825","QUA006","2022","Q3","NATIVE_RICHNESS",4,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"826","QUA006","2022","Q3","NONNATIVE_RICHNESS",2,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"827","QUA006","2022","Q4","NATIVE_RICHNESS",3,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"828","QUA006","2022","Q4","NONNATIVE_RICHNESS",5,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"829","QUA006","2022","Q5","NATIVE_RICHNESS",3,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"830","QUA006","2022","Q5","NONNATIVE_RICHNESS",1,43,"QuailRidge","1","warm",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",1.305,13.05
"831","QUA008","2021","Q1","NATIVE_RICHNESS",2,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"832","QUA008","2021","Q1","NONNATIVE_RICHNESS",1,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"833","QUA008","2021","Q2","NATIVE_RICHNESS",1,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"834","QUA008","2021","Q2","NONNATIVE_RICHNESS",2,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"835","QUA008","2021","Q3","NATIVE_RICHNESS",1,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"836","QUA008","2021","Q3","NONNATIVE_RICHNESS",1,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"837","QUA008","2021","Q4","NATIVE_RICHNESS",3,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"838","QUA008","2021","Q4","NONNATIVE_RICHNESS",2,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"839","QUA008","2021","Q5","NATIVE_RICHNESS",3,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"840","QUA008","2021","Q5","NONNATIVE_RICHNESS",1,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"841","QUA008","2022","Q1","NATIVE_RICHNESS",3,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"842","QUA008","2022","Q1","NONNATIVE_RICHNESS",2,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"843","QUA008","2022","Q2","NATIVE_RICHNESS",4,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"844","QUA008","2022","Q2","NONNATIVE_RICHNESS",3,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"845","QUA008","2022","Q3","NATIVE_RICHNESS",4,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"846","QUA008","2022","Q3","NONNATIVE_RICHNESS",3,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"847","QUA008","2022","Q4","NATIVE_RICHNESS",1,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"848","QUA008","2022","Q4","NONNATIVE_RICHNESS",3,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"849","QUA008","2022","Q5","NATIVE_RICHNESS",2,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"850","QUA008","2022","Q5","NONNATIVE_RICHNESS",3,44,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.64125,6.4125
"851","QUA009","2021","Q1","NATIVE_RICHNESS",2,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"852","QUA009","2021","Q1","NONNATIVE_RICHNESS",0,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"853","QUA009","2021","Q2","NATIVE_RICHNESS",2,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"854","QUA009","2021","Q2","NONNATIVE_RICHNESS",0,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"855","QUA009","2021","Q3","NATIVE_RICHNESS",1,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"856","QUA009","2021","Q3","NONNATIVE_RICHNESS",0,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"857","QUA009","2021","Q4","NATIVE_RICHNESS",3,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"858","QUA009","2021","Q4","NONNATIVE_RICHNESS",0,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"859","QUA009","2021","Q5","NATIVE_RICHNESS",2,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"860","QUA009","2021","Q5","NONNATIVE_RICHNESS",0,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"861","QUA009","2022","Q1","NATIVE_RICHNESS",4,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"862","QUA009","2022","Q1","NONNATIVE_RICHNESS",1,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"863","QUA009","2022","Q2","NATIVE_RICHNESS",3,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"864","QUA009","2022","Q2","NONNATIVE_RICHNESS",2,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"865","QUA009","2022","Q3","NATIVE_RICHNESS",3,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"866","QUA009","2022","Q3","NONNATIVE_RICHNESS",1,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"867","QUA009","2022","Q4","NATIVE_RICHNESS",5,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"868","QUA009","2022","Q4","NONNATIVE_RICHNESS",2,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"869","QUA009","2022","Q5","NATIVE_RICHNESS",2,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"870","QUA009","2022","Q5","NONNATIVE_RICHNESS",3,45,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.46,4.6
"871","QUA010","2021","Q1","NATIVE_RICHNESS",4,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"872","QUA010","2021","Q1","NONNATIVE_RICHNESS",2,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"873","QUA010","2021","Q2","NATIVE_RICHNESS",5,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"874","QUA010","2021","Q2","NONNATIVE_RICHNESS",2,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"875","QUA010","2021","Q3","NATIVE_RICHNESS",5,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"876","QUA010","2021","Q3","NONNATIVE_RICHNESS",3,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"877","QUA010","2021","Q4","NATIVE_RICHNESS",6,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"878","QUA010","2021","Q4","NONNATIVE_RICHNESS",3,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"879","QUA010","2021","Q5","NATIVE_RICHNESS",2,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"880","QUA010","2021","Q5","NONNATIVE_RICHNESS",3,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"881","QUA010","2022","Q1","NATIVE_RICHNESS",5,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"882","QUA010","2022","Q1","NONNATIVE_RICHNESS",7,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"883","QUA010","2022","Q2","NATIVE_RICHNESS",6,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"884","QUA010","2022","Q2","NONNATIVE_RICHNESS",5,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"885","QUA010","2022","Q3","NATIVE_RICHNESS",5,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"886","QUA010","2022","Q3","NONNATIVE_RICHNESS",4,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"887","QUA010","2022","Q4","NATIVE_RICHNESS",5,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"888","QUA010","2022","Q4","NONNATIVE_RICHNESS",4,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"889","QUA010","2022","Q5","NATIVE_RICHNESS",4,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"890","QUA010","2022","Q5","NONNATIVE_RICHNESS",3,46,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"891","QUA011","2021","Q1","NATIVE_RICHNESS",3,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"892","QUA011","2021","Q1","NONNATIVE_RICHNESS",0,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"893","QUA011","2021","Q2","NATIVE_RICHNESS",1,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"894","QUA011","2021","Q2","NONNATIVE_RICHNESS",0,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"895","QUA011","2021","Q3","NATIVE_RICHNESS",1,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"896","QUA011","2021","Q3","NONNATIVE_RICHNESS",0,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"897","QUA011","2021","Q4","NATIVE_RICHNESS",1,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"898","QUA011","2021","Q4","NONNATIVE_RICHNESS",0,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"899","QUA011","2021","Q5","NATIVE_RICHNESS",2,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"900","QUA011","2021","Q5","NONNATIVE_RICHNESS",0,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"901","QUA011","2022","Q1","NATIVE_RICHNESS",5,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"902","QUA011","2022","Q1","NONNATIVE_RICHNESS",3,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"903","QUA011","2022","Q2","NATIVE_RICHNESS",6,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"904","QUA011","2022","Q2","NONNATIVE_RICHNESS",2,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"905","QUA011","2022","Q3","NATIVE_RICHNESS",6,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"906","QUA011","2022","Q3","NONNATIVE_RICHNESS",4,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"907","QUA011","2022","Q4","NATIVE_RICHNESS",4,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"908","QUA011","2022","Q4","NONNATIVE_RICHNESS",3,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"909","QUA011","2022","Q5","NATIVE_RICHNESS",3,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"910","QUA011","2022","Q5","NONNATIVE_RICHNESS",6,47,"QuailRidge","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"911","QUA015","2021","Q1","NATIVE_RICHNESS",2,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"912","QUA015","2021","Q1","NONNATIVE_RICHNESS",4,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"913","QUA015","2021","Q2","NATIVE_RICHNESS",6,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"914","QUA015","2021","Q2","NONNATIVE_RICHNESS",4,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"915","QUA015","2021","Q3","NATIVE_RICHNESS",4,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"916","QUA015","2021","Q3","NONNATIVE_RICHNESS",1,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"917","QUA015","2021","Q4","NATIVE_RICHNESS",2,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"918","QUA015","2021","Q4","NONNATIVE_RICHNESS",1,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"919","QUA015","2021","Q5","NATIVE_RICHNESS",1,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"920","QUA015","2021","Q5","NONNATIVE_RICHNESS",1,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"921","QUA015","2022","Q1","NATIVE_RICHNESS",3,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"922","QUA015","2022","Q1","NONNATIVE_RICHNESS",4,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"923","QUA015","2022","Q2","NATIVE_RICHNESS",4,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"924","QUA015","2022","Q2","NONNATIVE_RICHNESS",3,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"925","QUA015","2022","Q3","NATIVE_RICHNESS",7,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"926","QUA015","2022","Q3","NONNATIVE_RICHNESS",7,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"927","QUA015","2022","Q4","NATIVE_RICHNESS",2,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"928","QUA015","2022","Q4","NONNATIVE_RICHNESS",6,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"929","QUA015","2022","Q5","NATIVE_RICHNESS",2,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"930","QUA015","2022","Q5","NONNATIVE_RICHNESS",6,48,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.34,3.4
"931","QUA016","2021","Q1","NATIVE_RICHNESS",1,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"932","QUA016","2021","Q1","NONNATIVE_RICHNESS",0,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"933","QUA016","2021","Q2","NATIVE_RICHNESS",2,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"934","QUA016","2021","Q2","NONNATIVE_RICHNESS",0,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"935","QUA016","2021","Q3","NATIVE_RICHNESS",4,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"936","QUA016","2021","Q3","NONNATIVE_RICHNESS",0,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"937","QUA016","2021","Q4","NATIVE_RICHNESS",3,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"938","QUA016","2021","Q4","NONNATIVE_RICHNESS",0,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"939","QUA016","2021","Q5","NATIVE_RICHNESS",4,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"940","QUA016","2021","Q5","NONNATIVE_RICHNESS",0,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"941","QUA016","2022","Q1","NATIVE_RICHNESS",5,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"942","QUA016","2022","Q1","NONNATIVE_RICHNESS",3,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"943","QUA016","2022","Q2","NATIVE_RICHNESS",6,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"944","QUA016","2022","Q2","NONNATIVE_RICHNESS",5,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"945","QUA016","2022","Q3","NATIVE_RICHNESS",7,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"946","QUA016","2022","Q3","NONNATIVE_RICHNESS",5,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"947","QUA016","2022","Q4","NATIVE_RICHNESS",7,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"948","QUA016","2022","Q4","NONNATIVE_RICHNESS",7,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"949","QUA016","2022","Q5","NATIVE_RICHNESS",2,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"950","QUA016","2022","Q5","NONNATIVE_RICHNESS",4,49,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.543148148111111,5.43148148111111
"951","QUA020","2021","Q1","NATIVE_RICHNESS",2,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"952","QUA020","2021","Q1","NONNATIVE_RICHNESS",1,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"953","QUA020","2021","Q2","NATIVE_RICHNESS",7,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"954","QUA020","2021","Q2","NONNATIVE_RICHNESS",1,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"955","QUA020","2021","Q3","NATIVE_RICHNESS",6,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"956","QUA020","2021","Q3","NONNATIVE_RICHNESS",2,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"957","QUA020","2021","Q4","NATIVE_RICHNESS",6,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"958","QUA020","2021","Q4","NONNATIVE_RICHNESS",2,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"959","QUA020","2021","Q5","NATIVE_RICHNESS",6,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"960","QUA020","2021","Q5","NONNATIVE_RICHNESS",2,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"961","QUA020","2022","Q1","NATIVE_RICHNESS",4,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"962","QUA020","2022","Q1","NONNATIVE_RICHNESS",7,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"963","QUA020","2022","Q2","NATIVE_RICHNESS",3,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"964","QUA020","2022","Q2","NONNATIVE_RICHNESS",10,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"965","QUA020","2022","Q3","NATIVE_RICHNESS",6,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"966","QUA020","2022","Q3","NONNATIVE_RICHNESS",7,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"967","QUA020","2022","Q4","NATIVE_RICHNESS",6,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"968","QUA020","2022","Q4","NONNATIVE_RICHNESS",5,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
